1	2	3	4	5	6	7	8
NonRel	prior invasive malignancy ( except [s1] non-melanomatous skin cancer [e1] and t1 renal cell carcinoma ) unless disease free for a minimum of @NUMBER years	prior invasive malignancy ( except non-melanomatous skin cancer and [s2] t1 renal cell carcinoma [e2] ) unless disease free for a minimum of @NUMBER years	cancer	cancer	15056_1	15056_2	15056.0
NonRel	[s1] prior sorafenib [e1] sorafenib use > @NUMBER days and / or grade @NUMBER or @NUMBER sorafenib related toxicity	prior sorafenib [s2] sorafenib [e2] use > @NUMBER days and / or grade @NUMBER or @NUMBER sorafenib related toxicity	treatment	treatment	15057_0	15057_1	15057.0
NonRel	total sum of maximum diameters of each definite parenchymal [s1] hepatocellular carcinoma [e1] within the liver or maximum diameter of a single conglomerate hcc > @NUMBER cm	total sum of maximum diameters of each definite parenchymal hepatocellular carcinoma within the liver or maximum diameter of a single conglomerate [s2] hcc [e2] > @NUMBER cm	cancer	clinical_variable	15058_0	15058_1	15058.0
NonRel	[s1] women [e1] of childbearing potential and male participants must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	women of childbearing potential and [s2] male participants [e2] must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	gender	gender	15059_0	15059_1	15059.0
NonRel	women of childbearing potential and [s1] male participants [e1] must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	women of childbearing potential and male participants must [s2] agree to practice adequate contraception [e2] while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	gender	contraception_consent	15059_1	15059_2	15059.0
NonRel	women of childbearing potential and male participants must [s1] agree to practice adequate contraception [e1] while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	women of childbearing potential and male participants must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of [s2] radiation therapy ( rt ) [e2] and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	contraception_consent	treatment	15059_2	15059_4	15059.0
NonRel	women of childbearing potential and male participants must agree to practice adequate contraception while on study and for at least [s1] @NUMBER months [e1] following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	women of childbearing potential and male participants must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least [s2] @NUMBER days [e2] following the last dose of sorafenib ( whichever is later )	lower_bound	lower_bound	15059_3	15059_5	15059.0
NonRel	women of childbearing potential and male participants must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of [s1] radiation therapy ( rt ) [e1] and for at least @NUMBER days following the last dose of sorafenib ( whichever is later )	women of childbearing potential and male participants must agree to practice adequate contraception while on study and for at least @NUMBER months following the last dose of radiation therapy ( rt ) and for at least @NUMBER days following the last dose of [s2] sorafenib [e2] ( whichever is later )	treatment	treatment	15059_4	15059_6	15059.0
NonRel	zubrod performance status [s1] @NUMBER [e1] - @NUMBER within @NUMBER days prior to study entry	zubrod performance status @NUMBER - [s2] @NUMBER [e2] within @NUMBER days prior to study entry	lower_bound	upper_bound	15060_1	15060_2	15060.0
NonRel	zubrod performance status @NUMBER - [s1] @NUMBER [e1] within @NUMBER days prior to study entry	zubrod performance status @NUMBER - @NUMBER within [s2] @NUMBER days prior [e2] to study entry	upper_bound	upper_bound	15060_2	15060_3	15060.0
NonRel	patients who are [s1] hiv [e1] positive are eligible , provided they are under treatment with highly active antiretroviral therapy ( haart ) and have a cd4 count ≥ ( @NUMBER ) cells / microliter , and no known detectable viral load , at the time of study entry	patients who are hiv positive are eligible , provided they are under [s2] treatment [e2] with highly active antiretroviral therapy ( haart ) and have a cd4 count ≥ ( @NUMBER ) cells / microliter , and no known detectable viral load , at the time of study entry	chronic_disease	treatment	15061_0	15061_1	15061.0
NonRel	patients who are hiv positive are eligible , provided they are under [s1] treatment [e1] with highly active antiretroviral therapy ( haart ) and have a cd4 count ≥ ( @NUMBER ) cells / microliter , and no known detectable viral load , at the time of study entry	patients who are hiv positive are eligible , provided they are under treatment with [s2] highly active antiretroviral therapy ( haart ) [e2] and have a cd4 count ≥ ( @NUMBER ) cells / microliter , and no known detectable viral load , at the time of study entry	treatment	treatment	15061_1	15061_2	15061.0
NonRel	patients who are hiv positive are eligible , provided they are under treatment with [s1] highly active antiretroviral therapy ( haart ) [e1] and have a cd4 count ≥ ( @NUMBER ) cells / microliter , and no known detectable viral load , at the time of study entry	patients who are hiv positive are eligible , provided they are under treatment with highly active antiretroviral therapy ( haart ) and have a [s2] cd4 count [e2] ≥ ( @NUMBER ) cells / microliter , and no known detectable viral load , at the time of study entry	treatment	clinical_variable	15061_2	15061_3	15061.0
NonRel	[s1] acute brain injury [e1] or elevated intracranial pressure ( > @NUMBER mmhg )	acute brain injury or [s2] elevated intracranial pressure [e2] ( > @NUMBER mmhg )	clinical_variable	clinical_variable	15062_0	15062_1	15062.0
hasTemp	equal to or greater than [s1] @NUMBER [e1] total organ failures	equal to or greater than @NUMBER total [s2] organ failures [e2]	lower_bound	chronic_disease	15063_0	15063_1	15063.0
hasValue	[s1] mechanically ventilated [e1] < @NUMBER hours	mechanically ventilated < [s2] @NUMBER hours [e2]	clinical_variable	upper_bound	15064_0	15064_1	15064.0
NonRel	severe [s1] cardiac disease [e1] : new york heart association class @NUMBER or @NUMBER or acute coronary syndrome or persistent ventricular tachyarrhythmias	severe cardiac disease : [s2] new york heart association [e2] class @NUMBER or @NUMBER or acute coronary syndrome or persistent ventricular tachyarrhythmias	chronic_disease	clinical_variable	15066_0	15066_1	15066.0
NonRel	severe cardiac disease : new york heart association [s1] class @NUMBER [e1] or @NUMBER or acute coronary syndrome or persistent ventricular tachyarrhythmias	severe cardiac disease : new york heart association class @NUMBER or [s2] @NUMBER [e2] or acute coronary syndrome or persistent ventricular tachyarrhythmias	lower_bound	upper_bound	15066_2	15066_3	15066.0
NonRel	severe cardiac disease : [s1] new york heart association [e1] class @NUMBER or @NUMBER or acute coronary syndrome or persistent ventricular tachyarrhythmias	severe cardiac disease : new york heart association class @NUMBER or @NUMBER or [s2] acute coronary syndrome [e2] or persistent ventricular tachyarrhythmias	clinical_variable	chronic_disease	15066_1	15066_4	15066.0
NonRel	severe cardiac disease : new york heart association class @NUMBER or @NUMBER or [s1] acute coronary syndrome [e1] or persistent ventricular tachyarrhythmias	severe cardiac disease : new york heart association class @NUMBER or @NUMBER or acute coronary syndrome or persistent [s2] ventricular tachyarrhythmias [e2]	chronic_disease	chronic_disease	15066_4	15066_5	15066.0
NonRel	[s1] weight [e1] < @NUMBER kg predicted body weight ( pbw )	weight < @NUMBER kg [s2] predicted body weight ( pbw ) [e2]	clinical_variable	clinical_variable	15067_0	15067_2	15067.0
NonRel	[s1] radiation therapy [e1] ( less than @NUMBER month after chemotherapy or radiation therapy )	radiation therapy ( less than @NUMBER month after [s2] chemotherapy [e2] or radiation therapy )	treatment	treatment	15068_0	15068_2	15068.0
NonRel	baseline [s1] lvef [e1] by @NUMBER d echocardiogram greater than or equal to @NUMBER %	baseline lvef by [s2] @NUMBER d echocardiogram [e2] greater than or equal to @NUMBER %	clinical_variable	treatment	15070_0	15070_1	15070.0
NonRel	chemistry parameters : [s1] creatinine [e1] less than @NUMBER mg / dl , sgot and sgpt less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	chemistry parameters : creatinine less than @NUMBER mg / dl , [s2] sgot [e2] and sgpt less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	clinical_variable	clinical_variable	15071_0	15071_2	15071.0
NonRel	chemistry parameters : creatinine less than @NUMBER mg / dl , [s1] sgot [e1] and sgpt less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and [s2] sgpt [e2] less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	clinical_variable	clinical_variable	15071_2	15071_3	15071.0
NonRel	chemistry parameters : creatinine less than [s1] @NUMBER mg / dl [e1] , sgot and sgpt less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and sgpt less than or equal to [s2] @NUMBER x the upper limits of normal [e2] and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	upper_bound	upper_bound	15071_1	15071_4	15071.0
NonRel	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and [s1] sgpt [e1] less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and sgpt less than or equal to @NUMBER x the upper limits of normal and [s2] total bilirubin [e2] less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	clinical_variable	clinical_variable	15071_3	15071_5	15071.0
NonRel	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and sgpt less than or equal to [s1] @NUMBER x the upper limits of normal [e1] and total bilirubin less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and sgpt less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to [s2] @NUMBER mg / dl [e2] , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	upper_bound	upper_bound	15071_4	15071_6	15071.0
NonRel	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and sgpt less than or equal to @NUMBER x the upper limits of normal and [s1] total bilirubin [e1] less than or equal to @NUMBER mg / dl , alk po4 less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	chemistry parameters : creatinine less than @NUMBER mg / dl , sgot and sgpt less than or equal to @NUMBER x the upper limits of normal and total bilirubin less than or equal to @NUMBER mg / dl , [s2] alk po4 [e2] less than or equal to @NUMBER x the upper limits of normal ( except for patients with documented metastatic disease to bone and / or liver )	clinical_variable	clinical_variable	15071_5	15071_7	15071.0
